Année,ID_station,Jours>30°C,Station,Latitude,Longitude,Altitude
2022,7130,16,RENNES-ST JACQUES,48.068833,-1.734,36
2022,7139,17,ALENCON,48.4455,0.110167,143
2022,7149,20,ORLY,48.716833,2.384333,89
2022,7168,25,TROYES-BARBEREY,48.324667,4.02,112
2022,7181,19,NANCY-OCHEY,48.581,5.959833,336
2022,7190,36,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2022,7207,8,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2022,7222,28,NANTES-BOUGUENAIS,47.15,-1.608833,26
2022,7240,31,TOURS,47.4445,0.727333,108
2022,7255,29,BOURGES,47.059167,2.359833,161
2022,7280,33,DIJON-LONGVIC,47.267833,5.088333,219
2022,7299,36,BALE-MULHOUSE,47.614333,7.51,263
2022,7314,7,PTE DE CHASSIRON,46.046833,-1.4115,11
2022,7335,29,POITIERS-BIARD,46.593833,0.314333,123
2022,7434,24,LIMOGES-BELLEGARDE,45.861167,1.175,402
2022,7460,36,CLERMONT-FD,45.786833,3.149333,331
2022,7471,27,LE PUY-LOUDES,45.0745,3.764,833
2022,7481,48,LYON-ST EXUPERY,45.7265,5.077833,235
2022,7510,48,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2022,7535,47,GOURDON,44.745,1.396667,260
2022,7558,40,MILLAU,44.1185,3.0195,712
2022,7577,72,MONTELIMAR,44.581167,4.733,73
2022,7591,50,EMBRUN,44.565667,6.502333,871
2022,7607,55,MONT-DE-MARSAN,43.909833,-0.500167,59
2022,7621,41,TARBES-OSSUN,43.188,0.0,360
2022,7627,41,ST GIRONS,43.005333,1.106833,414
2022,7630,59,TOULOUSE-BLAGNAC,43.621,1.378833,151
2022,7643,45,MONTPELLIER,43.577,3.963167,2
2022,7650,80,MARIGNANE,43.437667,5.216,9
2022,7690,16,NICE,43.648833,7.209,2
2022,7747,67,PERPIGNAN,42.737167,2.872833,42
2022,7761,59,AJACCIO,41.918,8.792667,5
2022,7790,55,BASTIA,42.540667,9.485167,10
2023,7005,5,ABBEVILLE,50.136,1.834,69
2023,7015,9,LILLE-LESQUIN,50.57,3.0975,47
2023,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2023,7027,4,CAEN-CARPIQUET,49.18,-0.456167,67
2023,7037,7,ROUEN-BOOS,49.383,1.181667,151
2023,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
2023,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2023,7130,13,RENNES-ST JACQUES,48.068833,-1.734,36
2023,7139,9,ALENCON,48.4455,0.110167,143
2023,7149,18,ORLY,48.716833,2.384333,89
2023,7168,20,TROYES-BARBEREY,48.324667,4.02,112
2023,7181,10,NANCY-OCHEY,48.581,5.959833,336
2023,7190,27,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2023,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2023,7222,13,NANTES-BOUGUENAIS,47.15,-1.608833,26
2023,7240,22,TOURS,47.4445,0.727333,108
2023,7255,28,BOURGES,47.059167,2.359833,161
2023,7280,27,DIJON-LONGVIC,47.267833,5.088333,219
2023,7299,27,BALE-MULHOUSE,47.614333,7.51,263
2023,7314,3,PTE DE CHASSIRON,46.046833,-1.4115,11
2023,7335,22,POITIERS-BIARD,46.593833,0.314333,123
2023,7434,14,LIMOGES-BELLEGARDE,45.861167,1.175,402
2023,7460,37,CLERMONT-FD,45.786833,3.149333,331
2023,7471,23,LE PUY-LOUDES,45.0745,3.764,833
2023,7481,43,LYON-ST EXUPERY,45.7265,5.077833,235
2023,7510,30,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2023,7535,40,GOURDON,44.745,1.396667,260
2023,7558,16,MILLAU,44.1185,3.0195,712
2023,7577,55,MONTELIMAR,44.581167,4.733,73
2023,7591,32,EMBRUN,44.565667,6.502333,871
2023,7607,43,MONT-DE-MARSAN,43.909833,-0.500167,59
2023,7621,20,TARBES-OSSUN,43.188,0.0,360
2023,7627,24,ST GIRONS,43.005333,1.106833,414
2023,7630,49,TOULOUSE-BLAGNAC,43.621,1.378833,151
2023,7643,30,MONTPELLIER,43.577,3.963167,2
2023,7650,57,MARIGNANE,43.437667,5.216,9
2023,7690,12,NICE,43.648833,7.209,2
2023,7747,41,PERPIGNAN,42.737167,2.872833,42
2023,7761,32,AJACCIO,41.918,8.792667,5
2023,7790,38,BASTIA,42.540667,9.485167,10
2024,7005,5,ABBEVILLE,50.136,1.834,69
2024,7015,8,LILLE-LESQUIN,50.57,3.0975,47
2024,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2024,7027,6,CAEN-CARPIQUET,49.18,-0.456167,67
2024,7037,3,ROUEN-BOOS,49.383,1.181667,151
2024,7110,1,BREST-GUIPAVAS,48.444167,-4.412,94
2024,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2024,7130,6,RENNES-ST JACQUES,48.068833,-1.734,36
2024,7139,6,ALENCON,48.4455,0.110167,143
2024,7149,9,ORLY,48.716833,2.384333,89
2024,7168,16,TROYES-BARBEREY,48.324667,4.02,112
2024,7181,10,NANCY-OCHEY,48.581,5.959833,336
2024,7190,13,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2024,7207,1,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2024,7222,5,NANTES-BOUGUENAIS,47.15,-1.608833,26
2024,7240,11,TOURS,47.4445,0.727333,108
2024,7255,14,BOURGES,47.059167,2.359833,161
2024,7280,21,DIJON-LONGVIC,47.267833,5.088333,219
2024,7299,22,BALE-MULHOUSE,47.614333,7.51,263
2024,7314,1,PTE DE CHASSIRON,46.046833,-1.4115,11
2024,7335,12,POITIERS-BIARD,46.593833,0.314333,123
2024,7434,8,LIMOGES-BELLEGARDE,45.861167,1.175,402
2024,7460,20,CLERMONT-FD,45.786833,3.149333,331
2024,7471,7,LE PUY-LOUDES,45.0745,3.764,833
2024,7481,27,LYON-ST EXUPERY,45.7265,5.077833,235
2024,7510,16,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2024,7535,23,GOURDON,44.745,1.396667,260
2024,7558,15,MILLAU,44.1185,3.0195,712
2024,7577,46,MONTELIMAR,44.581167,4.733,73
2024,7591,31,EMBRUN,44.565667,6.502333,871
2024,7607,21,MONT-DE-MARSAN,43.909833,-0.500167,59
2024,7621,9,TARBES-OSSUN,43.188,0.0,360
2024,7627,14,ST GIRONS,43.005333,1.106833,414
2024,7630,33,TOULOUSE-BLAGNAC,43.621,1.378833,151
2024,7643,36,MONTPELLIER,43.577,3.963167,2
2024,7650,53,MARIGNANE,43.437667,5.216,9
2024,7690,16,NICE,43.648833,7.209,2
2024,7747,39,PERPIGNAN,42.737167,2.872833,42
2024,7761,44,AJACCIO,41.918,8.792667,5
2024,7790,48,BASTIA,42.540667,9.485167,10
